Date,Card Number,Card Name,Total Pop,PSA 10,PSA 9
2026-05-29,009,Bugsy's Beedrill 1st Edition,197,110,66
2026-05-29,010,Bugsy's Pinsir 1st Edition,198,103,66
2026-05-29,011,Bugsy's Ledian 1st Edition,184,98,70
2026-05-29,012,Bugsy's Yanma 1st Edition,326,181,107
2026-05-29,013,Bugsy's Scizor-Holo 1st Edition,"1,082",321,431
2026-05-29,014,Whitney's Clefable 1st Edition,281,165,84
2026-05-29,015,Whitney's Wigglytuff 1st Edition,296,174,83
2026-05-29,016,Whitney's Persian 1st Edition,268,165,72
2026-05-29,017,Whitney's Lickitung 1st Edition,268,151,83
2026-05-29,018,Whitney's Furret 1st Edition,419,227,145
2026-05-29,019,Whitney's Miltank 1st Edition,264,116,112
2026-05-29,020,Morty's Ninetales 1st Edition,373,193,127
2026-05-29,021,Morty's Gengar 1st Edition,"1,086",419,356
2026-05-29,022,Morty's Hypno 1st Edition,446,276,110
2026-05-29,023,Morty's Marowak 1st Edition,215,118,73
2026-05-29,024,Morty's Noctowl 1st Edition,289,176,80
2026-05-29,025,Morty's Murkrow-Holo 1st Edition,720,312,240
2026-05-29,026,Morty's Misdreavus 1st Edition,259,124,89
2026-05-29,027,Jasmine's Raichu 1st Edition,818,460,249
2026-05-29,028,Jasmine's Magneton 1st Edition,261,130,101
2026-05-29,029,Jasmine's Electabuzz 1st Edition,270,154,86
2026-05-29,030,Jasmine's Jolteon 1st Edition,588,297,184
2026-05-29,031,Jasmine's Ampharos 1st Edition,346,196,110
2026-05-29,032,Jasmine's Steelix-Holo 1st Edition,846,266,375
2026-05-29,033,Chuck's Primeape 1st Edition,182,117,42
2026-05-29,034,Chuck's Poliwrath 1st Edition,207,123,53
2026-05-29,035,Chuck's Rhydon 1st Edition,189,116,53
2026-05-29,036,Chuck's Tauros 1st Edition,269,166,75
2026-05-29,037,Chuck's Granbull 1st Edition,245,160,66
2026-05-29,038,Chuck's Donphan 1st Edition,373,221,113
2026-05-29,039,Pryce's Dewgong 1st Edition,242,128,90
2026-05-29,040,Pryce's Cloyster 1st Edition,424,258,115
2026-05-29,041,Pryce's Lapras,181,48,64
2026-05-29,041,Pryce's Lapras 1st Edition,311,161,106
2026-05-29,042,Pryce's Articuno 1st Edition,431,230,133
2026-05-29,043,Pryce's Sneasel-Holo 1st Edition,681,344,165
2026-05-29,044,Pryce's Piloswine 1st Edition,188,98,72
2026-05-29,045,Pryce's Delibird 1st Edition,213,102,80
2026-05-29,046,Clair's Blastoise 1st Edition,734,327,259
2026-05-29,047,Clair's Jynx 1st Edition,226,114,81
2026-05-29,048,Clair's Gyarados 1st Edition,525,249,176
2026-05-29,049,Clair's Dragonite 1st Edition,996,409,367
2026-05-29,050,Clair's Politoed 1st Edition,230,129,72
2026-05-29,051,Clair's Mantine 1st Edition,400,225,133
2026-05-29,052,Clair's Kingdra 1st Edition,221,112,74
2026-05-29,053,LT. Surge's Raichu 1st Edition,507,249,169
2026-05-29,054,LT. Surge's Lanturn 1st Edition,202,95,85
2026-05-29,055,Sabrina's Xatu 1st Edition,203,102,78
2026-05-29,056,Sabrina's Espeon 1st Edition,794,375,252
2026-05-29,057,Misty's Lapras 1st Edition,345,178,112
2026-05-29,058,Misty's Quagsire 1st Edition,255,138,85
2026-05-29,059,Erika's Bellossom 1st Edition,197,107,66
2026-05-29,060,Erika's Jumpluff 1st Edition,178,99,59
2026-05-29,061,Janine's Beedrill 1st Edition,391,238,121
2026-05-29,062,Janine's Arbok 1st Edition,184,99,59
2026-05-29,063,Janine's Venomoth 1st Edition,179,103,59
2026-05-29,064,Janine's Weezing 1st Edition,168,93,54
2026-05-29,065,Janine's Ariados 1st Edition,172,86,65
2026-05-29,066,Janine's Crobat 1st Edition,224,132,75
2026-05-29,067,Janine's Shuckle 1st Edition,218,130,63
2026-05-29,068,Brock's Omastar 1st Edition,191,111,58
2026-05-29,069,Brock's Kabutops 1st Edition,217,116,67
2026-05-29,070,Blaine's Typhlosion 1st Edition,556,257,189
2026-05-29,071,Blaine's Magcargo 1st Edition,232,129,70
2026-05-29,072,Will's Slowbro 1st Edition,300,175,91
2026-05-29,073,Will's Exeggutor 1st Edition,195,125,57
2026-05-29,074,Will's Jynx 1st Edition,246,149,78
2026-05-29,075,Will's Xatu 1st Edition,167,111,42
2026-05-29,076,Will's Espeon 1st Edition,592,281,202
2026-05-29,077,Will's Slowking 1st Edition,302,159,96
2026-05-29,078,Will's Girafarig 1st Edition,335,232,82
2026-05-29,079,Koga's Crobat 1st Edition,225,128,71
2026-05-29,080,Koga's Forretress 1st Edition,174,102,50
2026-05-29,081,Bruno's Machamp 1st Edition,221,119,71
2026-05-29,082,Bruno's Hitmonlee 1st Edition,196,109,59
2026-05-29,083,Bruno's Hitmonchan 1st Edition,425,268,125
2026-05-29,084,Bruno's Steelix-Holo 1st Edition,753,261,293
2026-05-29,085,Bruno's Ursaring 1st Edition,271,173,80
2026-05-29,086,Bruno's Hitmontop 1st Edition,184,106,63
2026-05-29,087,Karen's Rapidash 1st Edition,449,278,125
2026-05-29,088,Karen's Magmar 1st Edition,274,143,86
2026-05-29,089,Karen's Flareon 1st Edition,658,335,217
2026-05-29,090,Karen's Tyranitar-Holo 1st Edition,"1,357",594,355
2026-05-29,091,Karen's Umbreon-Holo 1st Edition,"3,393",919,928
2026-05-29,092,Karen's Houndoom 1st Edition,514,237,188
2026-05-29,093,Rocket's Wobbuffet-Holo 1st Edition,819,301,307
2026-05-29,094,Rocket's Raikou-Holo 1st Edition,"1,089",477,329
2026-05-29,095,Rocket's Entei-Holo 1st Edition,"1,227",370,498
2026-05-29,096,Rocket's Suicune-Holo 1st Edition,"1,134",472,349
2026-05-29,097,Lance's Charizard 1st Edition,"2,067",696,628
2026-05-29,098,Lance's Gyarados 1st Edition,840,352,280
2026-05-29,099,Lance's Aerodactyl 1st Edition,499,215,194
2026-05-29,100,Lance's Dragonite 1st Edition,"1,142",491,394
2026-05-29,101,Lance's Ampharos 1st Edition,502,263,159
2026-05-29,102,Lance's Kingdra 1st Edition,442,202,162
2026-05-29,103,Falkner's TM 01 1st Edition,72,31,29
2026-05-29,104,Falkner's TM 02 1st Edition,54,15,23
2026-05-29,105,Bugsy's TM 01 1st Edition,71,36,28
2026-05-29,106,Bugsy's TM 02 1st Edition,54,22,19
2026-05-29,107,Whitney's TM 01 1st Edition,71,26,30
2026-05-29,108,Whitney's TM 02 1st Edition,64,28,22
2026-05-29,109,Morty's TM 01 1st Edition,52,22,19
2026-05-29,110,Morty's TM 02 1st Edition,56,21,16
2026-05-29,111,Jasmine's TM 01 1st Edition,72,25,34
2026-05-29,112,Jasmine's TM 02 1st Edition,53,24,17
2026-05-29,113,Chuck's TM 01 1st Edition,59,22,20
2026-05-29,114,Chuck's TM 02 1st Edition,60,14,27
2026-05-29,115,Pryce's TM 01 1st Edition,60,24,23
2026-05-29,116,Pryce's TM 02 1st Edition,56,22,17
2026-05-29,117,Clair's TM 01 1st Edition,83,38,30
2026-05-29,118,Clair's TM 02 1st Edition,74,8,38
2026-05-29,119,Janine's TM 01 1st Edition,69,25,28
2026-05-29,120,Janine's TM 02 1st Edition,44,9,22
2026-05-29,121,Will's TM 01 1st Edition,62,23,24
2026-05-29,122,Will's TM 02 1st Edition,48,23,14
2026-05-29,123,Bruno's TM 01 1st Edition,48,18,21
2026-05-29,124,Bruno's TM 02 1st Edition,47,13,15
2026-05-29,125,Karen's TM 01 1st Edition,85,26,45
2026-05-29,126,Karen's TM 02 1st Edition,76,17,37
2026-05-29,127,Rocket's TM 01 1st Edition,48,16,13
2026-05-29,128,Lance's TM 01 1st Edition,73,15,30
2026-05-29,129,Lance's TM 02 1st Edition,64,10,26
2026-05-29,130,Potion 1st Edition,160,81,53
2026-05-29,131,Moo-Moo Milk 1st Edition,156,89,44
2026-05-29,132,Full Heal 1st Edition,131,84,29
2026-05-29,133,Pokemon Reverse 1st Edition,130,68,45
2026-05-29,134,Switch 1st Edition,162,106,43
2026-05-29,135,Warp Point 1st Edition,125,78,37
2026-05-29,136,Super Scoop Up 1st Edition,154,88,50
2026-05-29,137,Energy Flow 1st Edition,137,88,37
2026-05-29,138,Energy Charge 1st Edition,116,74,28
2026-05-29,139,Energy Ark 1st Edition,170,99,51
2026-05-29,140,Energy Restore 1st Edition,127,77,41
2026-05-29,141,Master Ball 1st Edition,166,96,48
2026-05-29,142,Rocket's Tyranitar-Holo 1st Edition,"1,354",441,384
2026-05-29,N/A,Darkness Energy-Holo,"1,006",415,428
2026-05-29,N/A,Fighting Energy,95,54,29
2026-05-29,N/A,Fire Energy,91,64,18
2026-05-29,N/A,Grass Energy,101,63,34
2026-05-29,N/A,Lightning Energy,88,58,20
2026-05-29,N/A,Metal Energy-Holo,756,376,283
2026-05-29,N/A,Psychic Energy,100,63,28
2026-05-29,N/A,Rainbow Energy-Holo,888,313,379
2026-05-29,N/A,Water Energy,93,64,22
2026-05-31,,TOTAL POPULATION,"55,000","25,174","18,219"
2026-05-31,001,Falkner's Pidgeot 1st Edition,292,105,114
2026-05-31,002,Falkner's Fearow 1st Edition,363,137,145
2026-05-31,003,Falkner's Farfetch'd 1st Edition,278,124,123
2026-05-31,004,Falkner's Dodrio 1st Edition,245,125,92
2026-05-31,005,Falkner's Togetic 1st Edition,332,177,117
2026-05-31,006,Falkner's Delibird 1st Edition,291,131,120
2026-05-31,007,Falkner's Skarmory-Holo 1st Edition,701,267,249
2026-05-31,008,Bugsy's Butterfree 1st Edition,207,105,61
2026-05-31,009,Bugsy's Beedrill 1st Edition,198,110,67
2026-05-31,010,Bugsy's Pinsir 1st Edition,198,103,66
2026-05-31,011,Bugsy's Ledian 1st Edition,187,100,71
2026-05-31,012,Bugsy's Yanma 1st Edition,327,182,107
2026-05-31,013,Bugsy's Scizor-Holo 1st Edition,"1,084",321,432
2026-05-31,014,Whitney's Clefable 1st Edition,281,165,84
2026-05-31,015,Whitney's Wigglytuff 1st Edition,296,174,83
2026-05-31,016,Whitney's Persian 1st Edition,270,166,73
2026-05-31,017,Whitney's Lickitung 1st Edition,270,152,84
2026-05-31,018,Whitney's Furret 1st Edition,419,227,145
2026-05-31,019,Whitney's Miltank 1st Edition,264,116,112
2026-05-31,020,Morty's Ninetales 1st Edition,374,193,128
2026-05-31,021,Morty's Gengar 1st Edition,"1,088",419,357
2026-05-31,022,Morty's Hypno 1st Edition,447,277,110
2026-05-31,023,Morty's Marowak 1st Edition,217,118,75
2026-05-31,024,Morty's Noctowl 1st Edition,291,177,81
2026-05-31,025,Morty's Murkrow-Holo 1st Edition,722,313,240
2026-05-31,026,Morty's Misdreavus 1st Edition,261,125,90
2026-05-31,027,Jasmine's Raichu 1st Edition,821,462,250
2026-05-31,028,Jasmine's Magneton 1st Edition,261,130,101
2026-05-31,029,Jasmine's Electabuzz 1st Edition,273,155,87
2026-05-31,030,Jasmine's Jolteon 1st Edition,588,297,184
2026-05-31,031,Jasmine's Ampharos 1st Edition,346,196,110
2026-05-31,032,Jasmine's Steelix-Holo 1st Edition,847,266,376
2026-05-31,033,Chuck's Primeape 1st Edition,183,117,43
2026-05-31,034,Chuck's Poliwrath 1st Edition,207,123,53
2026-05-31,035,Chuck's Rhydon 1st Edition,190,117,53
2026-05-31,036,Chuck's Tauros 1st Edition,270,167,75
2026-05-31,037,Chuck's Granbull 1st Edition,245,160,66
2026-05-31,038,Chuck's Donphan 1st Edition,373,221,113
2026-05-31,039,Pryce's Dewgong 1st Edition,243,128,91
2026-05-31,040,Pryce's Cloyster 1st Edition,425,258,116
2026-05-31,041,Pryce's Lapras,182,48,65
2026-05-31,041,Pryce's Lapras 1st Edition,313,161,108
2026-05-31,042,Pryce's Articuno 1st Edition,431,230,133
2026-05-31,043,Pryce's Sneasel-Holo 1st Edition,682,344,166
2026-05-31,044,Pryce's Piloswine 1st Edition,189,99,72
2026-05-31,045,Pryce's Delibird 1st Edition,213,102,80
2026-05-31,046,Clair's Blastoise 1st Edition,734,327,259
2026-05-31,047,Clair's Jynx 1st Edition,227,114,81
2026-05-31,048,Clair's Gyarados 1st Edition,526,249,177
2026-05-31,049,Clair's Dragonite 1st Edition,"1,000",409,370
2026-05-31,050,Clair's Politoed 1st Edition,230,129,72
2026-05-31,051,Clair's Mantine 1st Edition,402,226,134
2026-05-31,052,Clair's Kingdra 1st Edition,223,114,74
2026-05-31,053,LT. Surge's Raichu 1st Edition,508,250,169
2026-05-31,054,LT. Surge's Lanturn 1st Edition,202,95,85
2026-05-31,055,Sabrina's Xatu 1st Edition,204,102,79
2026-05-31,056,Sabrina's Espeon 1st Edition,795,376,252
2026-05-31,057,Misty's Lapras 1st Edition,347,178,113
2026-05-31,058,Misty's Quagsire 1st Edition,255,138,85
2026-05-31,059,Erika's Bellossom 1st Edition,198,107,67
2026-05-31,060,Erika's Jumpluff 1st Edition,178,99,59
2026-05-31,061,Janine's Beedrill 1st Edition,392,238,122
2026-05-31,062,Janine's Arbok 1st Edition,185,99,59
2026-05-31,063,Janine's Venomoth 1st Edition,179,103,59
2026-05-31,064,Janine's Weezing 1st Edition,169,94,54
2026-05-31,065,Janine's Ariados 1st Edition,172,86,65
2026-05-31,066,Janine's Crobat 1st Edition,224,132,75
2026-05-31,067,Janine's Shuckle 1st Edition,220,130,64
2026-05-31,068,Brock's Omastar 1st Edition,191,111,58
2026-05-31,069,Brock's Kabutops 1st Edition,218,117,67
2026-05-31,070,Blaine's Typhlosion 1st Edition,559,257,189
2026-05-31,071,Blaine's Magcargo 1st Edition,233,129,71
2026-05-31,072,Will's Slowbro 1st Edition,303,176,93
2026-05-31,073,Will's Exeggutor 1st Edition,196,125,58
2026-05-31,074,Will's Jynx 1st Edition,250,152,79
2026-05-31,075,Will's Xatu 1st Edition,169,112,43
2026-05-31,076,Will's Espeon 1st Edition,593,281,203
2026-05-31,077,Will's Slowking 1st Edition,302,159,96
2026-05-31,078,Will's Girafarig 1st Edition,337,232,84
2026-05-31,079,Koga's Crobat 1st Edition,226,129,71
2026-05-31,080,Koga's Forretress 1st Edition,176,102,52
2026-05-31,081,Bruno's Machamp 1st Edition,222,119,72
2026-05-31,082,Bruno's Hitmonlee 1st Edition,198,109,60
2026-05-31,083,Bruno's Hitmonchan 1st Edition,428,269,126
2026-05-31,084,Bruno's Steelix-Holo 1st Edition,754,261,294
2026-05-31,085,Bruno's Ursaring 1st Edition,274,174,82
2026-05-31,086,Bruno's Hitmontop 1st Edition,186,106,63
2026-05-31,087,Karen's Rapidash 1st Edition,451,280,125
2026-05-31,088,Karen's Magmar 1st Edition,274,143,86
2026-05-31,089,Karen's Flareon 1st Edition,661,336,219
2026-05-31,090,Karen's Tyranitar-Holo 1st Edition,"1,359",594,357
2026-05-31,091,Karen's Umbreon-Holo 1st Edition,"3,399",920,930
2026-05-31,092,Karen's Houndoom 1st Edition,515,238,188
2026-05-31,093,Rocket's Wobbuffet-Holo 1st Edition,820,301,308
2026-05-31,094,Rocket's Raikou-Holo 1st Edition,"1,094",478,332
2026-05-31,095,Rocket's Entei-Holo 1st Edition,"1,228",370,499
2026-05-31,096,Rocket's Suicune-Holo 1st Edition,"1,135",472,349
2026-05-31,097,Lance's Charizard 1st Edition,"2,069",697,629
2026-05-31,098,Lance's Gyarados 1st Edition,844,353,281
2026-05-31,099,Lance's Aerodactyl 1st Edition,502,215,195
2026-05-31,100,Lance's Dragonite 1st Edition,"1,143",491,394
2026-05-31,101,Lance's Ampharos 1st Edition,502,263,159
2026-05-31,102,Lance's Kingdra 1st Edition,444,202,163
2026-05-31,103,Falkner's TM 01 1st Edition,72,31,29
2026-05-31,104,Falkner's TM 02 1st Edition,54,15,23
2026-05-31,105,Bugsy's TM 01 1st Edition,71,36,28
2026-05-31,106,Bugsy's TM 02 1st Edition,54,22,19
2026-05-31,107,Whitney's TM 01 1st Edition,71,26,30
2026-05-31,108,Whitney's TM 02 1st Edition,64,28,22
2026-05-31,109,Morty's TM 01 1st Edition,52,22,19
2026-05-31,110,Morty's TM 02 1st Edition,56,21,16
2026-05-31,111,Jasmine's TM 01 1st Edition,72,25,34
2026-05-31,112,Jasmine's TM 02 1st Edition,53,24,17
2026-05-31,113,Chuck's TM 01 1st Edition,59,22,20
2026-05-31,114,Chuck's TM 02 1st Edition,60,14,27
2026-05-31,115,Pryce's TM 01 1st Edition,60,24,23
2026-05-31,116,Pryce's TM 02 1st Edition,57,22,18
2026-05-31,117,Clair's TM 01 1st Edition,83,38,30
2026-05-31,118,Clair's TM 02 1st Edition,74,8,38
2026-05-31,119,Janine's TM 01 1st Edition,69,25,28
2026-05-31,120,Janine's TM 02 1st Edition,44,9,22
2026-05-31,121,Will's TM 01 1st Edition,62,23,24
2026-05-31,122,Will's TM 02 1st Edition,48,23,14
2026-05-31,123,Bruno's TM 01 1st Edition,48,18,21
2026-05-31,124,Bruno's TM 02 1st Edition,47,13,15
2026-05-31,125,Karen's TM 01 1st Edition,85,26,45
2026-05-31,126,Karen's TM 02 1st Edition,77,17,38
2026-05-31,127,Rocket's TM 01 1st Edition,48,16,13
2026-05-31,128,Lance's TM 01 1st Edition,73,15,30
2026-05-31,129,Lance's TM 02 1st Edition,64,10,26
2026-05-31,130,Potion 1st Edition,161,82,53
2026-05-31,131,Moo-Moo Milk 1st Edition,156,89,44
2026-05-31,132,Full Heal 1st Edition,131,84,29
2026-05-31,133,Pokemon Reverse 1st Edition,130,68,45
2026-05-31,134,Switch 1st Edition,162,106,43
2026-05-31,135,Warp Point 1st Edition,126,78,38
2026-05-31,136,Super Scoop Up 1st Edition,154,88,50
2026-05-31,137,Energy Flow 1st Edition,137,88,37
2026-05-31,138,Energy Charge 1st Edition,117,75,28
2026-05-31,139,Energy Ark 1st Edition,172,101,51
2026-05-31,140,Energy Restore 1st Edition,127,77,41
2026-05-31,141,Master Ball 1st Edition,166,96,48
2026-05-31,142,Rocket's Tyranitar-Holo 1st Edition,"1,355",441,384
2026-05-31,N/A,Darkness Energy-Holo,"1,006",415,428
2026-05-31,N/A,Fighting Energy,95,54,29
2026-05-31,N/A,Fire Energy,91,64,18
2026-05-31,N/A,Grass Energy,101,63,34
2026-05-31,N/A,Lightning Energy,88,58,20
2026-05-31,N/A,Metal Energy-Holo,756,376,283
2026-05-31,N/A,Psychic Energy,100,63,28
2026-05-31,N/A,Rainbow Energy-Holo,889,313,380
2026-05-31,N/A,Water Energy,93,64,22
2026-06-01,,TOTAL POPULATION,"55,031","25,178","18,240"
2026-06-01,001,Falkner's Pidgeot 1st Edition,292,105,114
2026-06-01,002,Falkner's Fearow 1st Edition,363,137,145
2026-06-01,003,Falkner's Farfetch'd 1st Edition,278,124,123
2026-06-01,004,Falkner's Dodrio 1st Edition,245,125,92
2026-06-01,005,Falkner's Togetic 1st Edition,332,177,117
2026-06-01,006,Falkner's Delibird 1st Edition,291,131,120
2026-06-01,007,Falkner's Skarmory-Holo 1st Edition,702,267,250
2026-06-01,008,Bugsy's Butterfree 1st Edition,207,105,61
2026-06-01,009,Bugsy's Beedrill 1st Edition,198,110,67
2026-06-01,010,Bugsy's Pinsir 1st Edition,198,103,66
2026-06-01,011,Bugsy's Ledian 1st Edition,187,100,71
2026-06-01,012,Bugsy's Yanma 1st Edition,327,182,107
2026-06-01,013,Bugsy's Scizor-Holo 1st Edition,"1,086",322,433
2026-06-01,014,Whitney's Clefable 1st Edition,281,165,84
2026-06-01,015,Whitney's Wigglytuff 1st Edition,296,174,83
2026-06-01,016,Whitney's Persian 1st Edition,270,166,73
2026-06-01,017,Whitney's Lickitung 1st Edition,270,152,84
2026-06-01,018,Whitney's Furret 1st Edition,419,227,145
2026-06-01,019,Whitney's Miltank 1st Edition,264,116,112
2026-06-01,020,Morty's Ninetales 1st Edition,374,193,128
2026-06-01,021,Morty's Gengar 1st Edition,"1,091",419,359
2026-06-01,022,Morty's Hypno 1st Edition,447,277,110
2026-06-01,023,Morty's Marowak 1st Edition,217,118,75
2026-06-01,024,Morty's Noctowl 1st Edition,291,177,81
2026-06-01,025,Morty's Murkrow-Holo 1st Edition,722,313,240
2026-06-01,026,Morty's Misdreavus 1st Edition,261,125,90
2026-06-01,027,Jasmine's Raichu 1st Edition,821,462,250
2026-06-01,028,Jasmine's Magneton 1st Edition,261,130,101
2026-06-01,029,Jasmine's Electabuzz 1st Edition,273,155,87
2026-06-01,030,Jasmine's Jolteon 1st Edition,588,297,184
2026-06-01,031,Jasmine's Ampharos 1st Edition,346,196,110
2026-06-01,032,Jasmine's Steelix-Holo 1st Edition,850,266,378
2026-06-01,033,Chuck's Primeape 1st Edition,183,117,43
2026-06-01,034,Chuck's Poliwrath 1st Edition,207,123,53
2026-06-01,035,Chuck's Rhydon 1st Edition,190,117,53
2026-06-01,036,Chuck's Tauros 1st Edition,270,167,75
2026-06-01,037,Chuck's Granbull 1st Edition,245,160,66
2026-06-01,038,Chuck's Donphan 1st Edition,373,221,113
2026-06-01,039,Pryce's Dewgong 1st Edition,244,129,91
2026-06-01,040,Pryce's Cloyster 1st Edition,425,258,116
2026-06-01,041,Pryce's Lapras,182,48,65
2026-06-01,041,Pryce's Lapras 1st Edition,315,161,110
2026-06-01,042,Pryce's Articuno 1st Edition,431,230,133
2026-06-01,043,Pryce's Sneasel-Holo 1st Edition,682,344,166
2026-06-01,044,Pryce's Piloswine 1st Edition,189,99,72
2026-06-01,045,Pryce's Delibird 1st Edition,213,102,80
2026-06-01,046,Clair's Blastoise 1st Edition,734,327,259
2026-06-01,047,Clair's Jynx 1st Edition,227,114,81
2026-06-01,048,Clair's Gyarados 1st Edition,526,249,177
2026-06-01,049,Clair's Dragonite 1st Edition,"1,001",409,371
2026-06-01,050,Clair's Politoed 1st Edition,230,129,72
2026-06-01,051,Clair's Mantine 1st Edition,402,226,134
2026-06-01,052,Clair's Kingdra 1st Edition,224,114,75
2026-06-01,053,LT. Surge's Raichu 1st Edition,508,250,169
2026-06-01,054,LT. Surge's Lanturn 1st Edition,202,95,85
2026-06-01,055,Sabrina's Xatu 1st Edition,204,102,79
2026-06-01,056,Sabrina's Espeon 1st Edition,795,376,252
2026-06-01,057,Misty's Lapras 1st Edition,347,178,113
2026-06-01,058,Misty's Quagsire 1st Edition,255,138,85
2026-06-01,059,Erika's Bellossom 1st Edition,198,107,67
2026-06-01,060,Erika's Jumpluff 1st Edition,178,99,59
2026-06-01,061,Janine's Beedrill 1st Edition,392,238,122
2026-06-01,062,Janine's Arbok 1st Edition,185,99,59
2026-06-01,063,Janine's Venomoth 1st Edition,179,103,59
2026-06-01,064,Janine's Weezing 1st Edition,169,94,54
2026-06-01,065,Janine's Ariados 1st Edition,172,86,65
2026-06-01,066,Janine's Crobat 1st Edition,224,132,75
2026-06-01,067,Janine's Shuckle 1st Edition,220,130,64
2026-06-01,068,Brock's Omastar 1st Edition,191,111,58
2026-06-01,069,Brock's Kabutops 1st Edition,218,117,67
2026-06-01,070,Blaine's Typhlosion 1st Edition,560,257,190
2026-06-01,071,Blaine's Magcargo 1st Edition,233,129,71
2026-06-01,072,Will's Slowbro 1st Edition,304,176,93
2026-06-01,073,Will's Exeggutor 1st Edition,196,125,58
